usage_id,booking_id,service_id,quantity,total_price
4824,3942,1,3,336
4825,4947,9,3,318
4826,2611,6,2,54
4827,1649,6,4,108
4828,1355,3,4,520
4829,4275,9,5,530
4830,4153,9,1,106
4831,2767,6,5,135
4832,1824,9,3,318
4833,3404,8,4,384
4834,4466,3,1,130
4835,4618,4,1,23
4836,4746,8,3,288
4837,1940,4,5,115
4838,2958,8,4,384
4839,4767,8,1,96
4840,1861,9,1,106
4841,3652,9,2,212
4842,3085,2,4,328
4843,4118,3,2,260
4844,775,3,3,390
4845,836,3,3,390
4846,2795,2,1,82
4847,1964,6,1,27
4848,4253,9,4,424
4849,2939,4,3,69
4850,4045,1,3,336
4851,124,7,3,258
4852,2675,6,5,135
4853,3541,2,2,164
4854,4759,8,5,480
4855,1758,6,5,135
4856,3077,4,3,69
4857,977,8,5,480
4858,174,6,1,27
4859,1283,5,5,620
4860,180,4,1,23
4861,4341,4,5,115
4862,4260,3,5,650
4863,773,7,1,86
4864,3960,5,2,248
4865,4258,9,5,530
4866,2264,1,3,336
4867,3090,6,4,108
4868,1444,1,3,336
4869,3122,7,2,172
4870,1441,9,5,530
4871,1370,3,1,130
4872,991,5,5,620
4873,1006,3,1,130
4874,3398,7,1,86
4875,2424,4,2,46
4876,600,8,5,480
4877,3807,1,1,112
4878,2382,4,2,46
4879,4719,6,5,135
4880,3845,1,3,336
4881,2041,7,2,172
4882,1602,5,5,620
4883,3849,9,1,106
4884,3752,9,1,106
4885,4771,7,5,430
4886,3176,5,4,496
4887,3973,8,5,480
4888,4270,2,5,410
4889,2026,5,3,372
4890,842,4,3,69
4891,3265,9,1,106
4892,336,5,3,372
4893,1560,1,1,112
4894,1429,6,4,108
4895,558,2,3,246
4896,15,4,2,46
4897,4627,4,3,69
4898,1101,7,1,86
4899,12,7,3,258
4900,1926,1,5,560
4901,2149,8,5,480
4902,2886,3,5,650
4903,4365,5,1,124
4904,2568,3,3,390
4905,187,2,3,246
4906,1049,9,3,318
4907,681,3,3,390
4908,1677,3,5,650
4909,4742,9,3,318
4910,1541,7,3,258
4911,2804,5,4,496
4912,1957,8,1,96
4913,1836,7,3,258
4914,3410,5,1,124
4915,2284,1,4,448
4916,1732,8,3,288
4917,3499,6,1,27
4918,2303,9,5,530
4919,4284,7,1,86
4920,1758,3,1,130
4921,2445,3,4,520
4922,2453,8,4,384
4923,2199,7,4,344
4924,4630,7,1,86
4925,4192,8,5,480
4926,3227,7,3,258
4927,3337,4,5,115
4928,1434,4,3,69
4929,2196,7,3,258
4930,4187,6,1,27
4931,3275,6,1,27
4932,3019,1,1,112
4933,2645,7,2,172
4934,4618,5,1,124
4935,635,2,1,82
4936,533,3,4,520
4937,2612,4,1,23
4938,1853,1,2,224
4939,560,2,3,246
4940,4456,5,5,620
4941,222,5,1,124
4942,2610,9,3,318
4943,3766,6,4,108
4944,3765,6,2,54
4945,79,8,3,288
4946,1004,8,4,384
4947,1390,9,2,212
4948,2427,8,2,192
4949,2199,6,3,81
4950,3721,6,5,135
4951,4017,9,4,424
4952,271,2,1,82
4953,4964,6,4,108
4954,2692,4,1,23
4955,525,7,5,430
4956,4023,5,3,372
4957,3959,6,1,27
4958,2426,4,3,69
4959,4114,3,1,130
4960,3852,2,1,82
4961,1892,3,2,260
4962,3437,4,5,115
4963,4285,5,1,124
4964,4855,3,1,130
4965,2053,7,3,258
4966,148,8,2,192
4967,4043,8,3,288
4968,3130,9,3,318
4969,2092,8,3,288
4970,3601,5,4,496
4971,4314,3,5,650
4972,2719,6,1,27
4973,1730,7,5,430
4974,3875,9,4,424
4975,1191,5,5,620
4976,2399,5,3,372
4977,3168,8,3,288
4978,4008,3,3,390
4979,593,6,5,135
4980,3132,7,2,172
4981,1268,1,3,336
4982,1616,1,5,560
4983,2535,7,2,172
4984,1867,2,5,410
4985,4155,3,2,260
4986,8,5,1,124
4987,604,8,4,384
4988,2216,9,3,318
4989,4474,4,2,46
4990,652,2,2,164
4991,417,7,2,172
4992,1094,6,5,135
4993,2357,6,1,27
4994,628,4,2,46
4995,1081,2,1,82
4996,3443,3,2,260
4997,2340,3,4,520
4998,2710,2,1,82
4999,669,3,4,520
5000,736,8,5,480
5001,2837,6,5,135
5002,4069,5,2,248
5003,89,9,4,424
5004,76,2,2,164
5005,1597,2,4,328
5006,2010,3,2,260
5007,4244,6,2,54
5008,1607,8,3,288
5009,2115,4,1,23
5010,4811,4,5,115
5011,4375,1,3,336
5012,3053,9,4,424
5013,4790,1,4,448
5014,96,3,3,390
5015,3991,2,3,246
5016,1985,7,4,344
5017,2731,7,3,258
5018,1428,4,1,23
5019,1603,6,1,27
5020,3992,1,1,112
5021,88,8,1,96
5022,2013,4,3,69
5023,380,6,1,27
5024,2097,2,1,82
5025,1559,9,4,424
5026,1824,9,4,424
5027,1054,9,1,106
5028,792,1,5,560
5029,3397,5,4,496
5030,3858,2,1,82
5031,694,3,1,130
5032,3325,6,2,54
5033,826,7,4,344
5034,3315,7,4,344
5035,1915,8,1,96
5036,3968,3,5,650
5037,3715,4,1,23
5038,1557,3,1,130
5039,2084,6,4,108
5040,382,1,1,112
5041,3085,6,1,27
5042,2566,2,2,164
5043,4619,4,5,115
5044,3635,4,1,23
5045,3650,8,2,192
5046,4449,3,1,130
5047,815,6,1,27
5048,3034,3,3,390
5049,897,9,3,318
5050,2921,9,5,530
5051,3269,4,5,115
5052,2697,9,1,106
5053,1239,1,2,224
5054,2978,7,1,86
5055,1913,7,1,86
5056,4862,2,4,328
5057,1450,5,4,496
5058,1920,5,3,372
5059,4775,5,3,372
5060,432,7,4,344
5061,4390,4,1,23
5062,1337,2,1,82
5063,705,4,5,115
5064,1854,7,5,430
5065,4603,2,2,164
5066,1433,6,4,108
5067,3238,5,3,372
5068,3867,4,3,69
5069,4603,9,4,424
5070,2732,6,1,27
5071,1726,4,3,69
5072,111,8,5,480
5073,4671,2,1,82
5074,1787,9,1,106
5075,827,3,4,520
5076,2796,2,3,246
5077,308,3,3,390
5078,4539,9,3,318
5079,4721,8,5,480
5080,4431,9,2,212
5081,3732,2,5,410
5082,4004,7,5,430
5083,3235,4,1,23
5084,2008,9,4,424
5085,3080,8,1,96
5086,1126,2,4,328
5087,766,1,3,336
5088,1922,8,3,288
5089,1249,2,4,328
5090,6,5,4,496
5091,3733,8,3,288
5092,4985,8,1,96
5093,2227,1,1,112
5094,905,2,2,164
5095,868,4,4,92
5096,703,6,1,27
5097,608,6,2,54
5098,1960,9,1,106
5099,1579,7,3,258
5100,2110,1,1,112
5101,1792,3,4,520
5102,3410,8,3,288
5103,2704,7,5,430
5104,2792,6,2,54
5105,2709,5,5,620
5106,1578,3,3,390
5107,3206,1,4,448
5108,963,7,4,344
5109,2765,4,4,92
5110,3972,7,4,344
5111,2699,8,4,384
5112,215,8,4,384
5113,2050,9,1,106
5114,995,2,4,328
5115,3330,1,5,560
5116,2393,9,4,424
5117,4161,8,1,96
5118,4508,9,4,424
5119,4335,4,3,69
5120,234,3,1,130
5121,4126,7,5,430
5122,603,7,2,172
5123,438,3,1,130
5124,4161,3,5,650
5125,2591,6,3,81
5126,3162,3,4,520
5127,4075,9,1,106
5128,837,4,2,46
5129,4029,4,1,23
5130,1781,6,3,81
5131,1206,8,4,384
5132,3511,2,4,328
5133,4683,8,1,96
5134,4364,9,1,106
5135,4286,3,2,260
5136,2528,2,1,82
5137,3501,8,4,384
5138,2354,9,5,530
5139,2988,4,1,23
5140,965,4,5,115
5141,332,1,4,448
5142,628,2,4,328
5143,2996,7,5,430
5144,467,7,4,344
5145,3712,9,5,530
5146,4073,6,5,135
5147,3572,3,5,650
5148,1434,3,5,650
5149,3669,7,3,258
5150,3381,2,3,246
5151,3070,9,5,530
5152,4222,8,2,192
5153,1015,5,5,620
5154,2563,6,4,108
5155,4633,6,3,81
5156,4707,9,1,106
5157,617,7,2,172
5158,1313,5,1,124
5159,3201,6,5,135
5160,2454,7,5,430
5161,1691,1,3,336
5162,2226,4,3,69
5163,4155,5,4,496
5164,4492,6,1,27
5165,3389,4,4,92
5166,3259,6,2,54
5167,2058,7,4,344
5168,557,6,3,81
5169,2555,8,3,288
5170,3649,1,2,224
5171,1319,3,3,390
5172,1886,1,5,560
5173,10,9,2,212
5174,1788,6,4,108
5175,2741,1,1,112
5176,3636,8,5,480
5177,1325,4,2,46
5178,1090,3,3,390
5179,3289,6,2,54
5180,2393,2,3,246
5181,440,4,5,115
5182,2283,7,2,172
5183,1476,9,1,106
5184,1713,6,4,108
5185,1977,8,2,192
5186,2489,3,1,130
5187,4556,7,2,172
5188,1674,1,2,224
5189,4389,6,3,81
5190,1822,2,4,328
5191,247,7,4,344
5192,3843,8,3,288
5193,2072,8,5,480
5194,4831,6,3,81
5195,986,2,5,410
5196,1902,3,3,390
5197,908,9,5,530
5198,3122,2,5,410
5199,105,8,5,480
5200,4029,5,1,124
5201,197,6,5,135
5202,2934,2,3,246
5203,1766,6,5,135
5204,145,6,2,54
5205,4477,8,1,96
5206,660,7,4,344
5207,4538,5,2,248
5208,2018,7,3,258
5209,3335,8,4,384
5210,1858,8,3,288
5211,4072,4,5,115
5212,365,8,1,96
5213,2753,1,2,224
5214,2091,6,2,54
5215,4119,3,3,390
5216,2108,2,2,164
5217,3930,3,3,390
5218,1586,2,5,410
5219,2921,6,3,81
5220,4442,5,2,248
5221,4479,1,1,112
5222,660,8,5,480
5223,4229,9,4,424
5224,2862,8,5,480
5225,4503,2,5,410
5226,614,7,3,258
5227,2545,9,4,424
5228,2259,5,4,496
5229,4912,6,1,27
5230,125,2,1,82
5231,1756,6,2,54
5232,3237,6,3,81
5233,1760,1,2,224
5234,3948,8,2,192
5235,4397,7,5,430
5236,1516,4,3,69
5237,1415,7,5,430
5238,578,8,2,192
5239,1163,8,5,480
5240,3650,1,5,560
5241,4084,7,4,344
5242,2836,5,2,248
5243,1107,4,5,115
5244,2984,3,5,650
5245,3328,3,4,520
5246,3893,4,5,115
5247,3169,8,2,192
5248,1490,2,2,164
5249,3477,6,2,54
5250,1366,9,3,318
5251,3702,9,5,530
5252,1274,3,1,130
5253,1756,9,5,530
5254,2025,9,3,318
5255,4482,7,5,430
5256,3258,5,2,248
5257,4606,8,2,192
5258,2625,4,3,69
5259,1651,8,1,96
5260,1283,6,4,108
5261,1774,1,4,448
5262,1215,5,3,372
5263,758,4,2,46
5264,2059,1,4,448
5265,2736,8,5,480
5266,3478,5,1,124
5267,4475,3,2,260
5268,3954,6,5,135
5269,649,2,2,164
5270,3684,6,2,54
5271,2043,9,5,530
5272,1941,5,1,124
5273,960,2,5,410
5274,848,3,5,650
5275,4527,8,3,288
5276,886,1,2,224
5277,514,3,5,650
5278,541,8,4,384
5279,3383,1,2,224
5280,2465,3,4,520
5281,1032,9,5,530
5282,3593,6,2,54
5283,1495,7,2,172
5284,1837,2,1,82
5285,1379,4,4,92
5286,2413,6,1,27
5287,2367,3,1,130
5288,1688,1,5,560
5289,1221,3,3,390
5290,2792,6,3,81
5291,3717,6,2,54
5292,4844,3,5,650
5293,431,3,1,130
5294,1639,6,2,54
5295,2150,9,1,106
5296,4465,2,1,82
5297,209,8,3,288
5298,3100,3,5,650
5299,3719,3,2,260
5300,1008,4,4,92
5301,4897,8,1,96
5302,4246,5,5,620
5303,1201,8,3,288
5304,4619,7,3,258
5305,1846,5,4,496
5306,2676,1,2,224
5307,2060,8,3,288
5308,2944,2,1,82
5309,2885,2,4,328
5310,2152,7,2,172
5311,3909,4,3,69
5312,3749,1,3,336
5313,4933,3,2,260
5314,1568,6,5,135
5315,3560,2,1,82
5316,258,9,5,530
5317,1491,8,4,384
5318,128,7,3,258
5319,4120,5,2,248
5320,1160,6,1,27
5321,4582,5,2,248
5322,3694,7,5,430
5323,602,6,4,108
5324,3897,3,5,650
5325,4484,9,5,530
5326,2842,5,5,620
5327,2197,1,5,560
5328,4016,9,4,424
5329,535,3,3,390
5330,1305,3,4,520
5331,2138,1,4,448
5332,3631,2,4,328
5333,3766,6,4,108
5334,2292,5,3,372
5335,4943,8,1,96
5336,2061,3,2,260
5337,2599,6,5,135
5338,3419,9,4,424
5339,1123,4,1,23
5340,1631,9,2,212
5341,4619,4,3,69
5342,660,1,2,224
5343,1986,4,2,46
5344,300,8,3,288
5345,1221,4,1,23
5346,343,2,4,328
5347,609,2,4,328
5348,4658,1,1,112
5349,513,5,4,496
5350,3593,9,2,212
5351,3876,8,4,384
5352,1829,3,3,390
5353,3083,5,1,124
5354,725,6,2,54
5355,3425,3,4,520
5356,2330,1,1,112
5357,781,9,3,318
5358,312,3,2,260
5359,1536,4,1,23
5360,3454,8,2,192
5361,364,4,1,23
5362,50,7,5,430
5363,3614,9,4,424
5364,3752,3,5,650
5365,492,9,1,106
5366,1267,4,3,69
5367,599,3,3,390
5368,2230,8,1,96
5369,4271,7,3,258
5370,628,3,2,260
5371,367,3,4,520
5372,3855,9,5,530
5373,4409,4,2,46
5374,4880,8,5,480
5375,4665,4,1,23
5376,4496,8,5,480
5377,2606,4,2,46
5378,3579,9,5,530
5379,2526,2,5,410
5380,3776,9,4,424
5381,4305,2,1,82
5382,3178,9,3,318
5383,1459,7,5,430
5384,2740,2,5,410
5385,4828,7,4,344
5386,4815,4,1,23
5387,2903,5,4,496
5388,3036,7,2,172
5389,3626,7,5,430
5390,2689,5,3,372
5391,1057,4,3,69
5392,4728,4,1,23
5393,3253,5,5,620
5394,1620,1,3,336
5395,4113,6,4,108
5396,2130,5,4,496
5397,1287,7,2,172
5398,3627,1,5,560
5399,3202,5,4,496
5400,2082,8,1,96
5401,4005,1,3,336
5402,3963,5,1,124
5403,4207,6,2,54
5404,2738,3,5,650
5405,1919,4,5,115
5406,705,5,1,124
5407,2716,5,3,372
5408,4170,6,1,27
5409,2495,6,2,54
5410,4115,6,1,27
5411,1012,5,1,124
5412,990,9,2,212
5413,1717,7,4,344
5414,3850,2,2,164
5415,332,9,5,530
5416,2492,1,3,336
5417,4471,9,5,530
5418,2978,4,1,23
5419,1346,8,2,192
5420,3288,1,4,448
5421,1729,8,5,480
5422,632,4,5,115
5423,3420,9,2,212
5424,3755,7,1,86
5425,3849,5,4,496
5426,1364,4,1,23
5427,3055,2,5,410
5428,4027,9,2,212
5429,4961,6,5,135
5430,4253,8,1,96
5431,3316,8,2,192
5432,691,3,5,650
5433,2931,7,3,258
5434,4731,9,3,318
5435,1164,3,3,390
5436,2307,2,2,164
5437,2128,5,5,620
5438,2569,9,2,212
5439,3321,8,5,480
5440,1934,2,3,246
5441,707,2,5,410
5442,788,1,1,112
5443,169,6,3,81
5444,4484,6,5,135
5445,2965,1,2,224
5446,3395,6,1,27
5447,40,6,3,81
5448,3143,5,1,124
5449,3748,6,1,27
5450,2864,1,4,448
5451,4561,8,1,96
5452,1009,6,5,135
5453,4411,7,4,344
5454,4490,6,3,81
5455,4853,9,3,318
5456,1221,7,1,86
5457,1795,9,2,212
5458,3503,3,3,390
5459,754,2,2,164
5460,4947,4,4,92
5461,1816,3,3,390
5462,4490,9,3,318
5463,1459,4,4,92
5464,4944,6,3,81
5465,537,2,2,164
5466,1339,8,3,288
5467,405,9,2,212
5468,3036,3,3,390
5469,3843,8,4,384
5470,4845,7,1,86
5471,4487,5,5,620
5472,2227,2,1,82
5473,3453,7,1,86
5474,2853,3,4,520
5475,4804,9,2,212
5476,3381,3,3,390
5477,794,3,3,390
5478,2019,6,2,54
5479,123,3,1,130
5480,2250,4,3,69
5481,4364,7,2,172
5482,4811,3,1,130
5483,3574,9,5,530
5484,2759,4,1,23
5485,3738,1,5,560
5486,1307,6,3,81
5487,1387,8,1,96
5488,2404,8,2,192
5489,4517,4,4,92
5490,4936,8,3,288
5491,4242,5,2,248
5492,297,9,3,318
5493,1244,6,5,135
5494,3006,2,5,410
5495,3189,4,3,69
5496,1638,7,2,172
5497,3681,3,2,260
5498,4108,4,3,69
5499,1021,8,5,480
5500,563,4,4,92
5501,2401,9,1,106
5502,2349,3,3,390
5503,2256,1,2,224
5504,870,6,4,108
5505,3211,5,1,124
5506,867,3,3,390
5507,3348,8,2,192
5508,3929,5,3,372
5509,2036,2,1,82
5510,225,1,2,224
5511,3109,5,3,372
5512,4063,5,5,620
5513,1389,1,5,560
5514,2336,5,2,248
5515,4585,5,1,124
5516,4578,3,5,650
5517,2132,1,3,336
5518,1201,1,4,448
5519,670,6,3,81
5520,1627,5,2,248
5521,178,6,5,135
5522,1438,8,3,288
5523,703,7,4,344
5524,2901,9,4,424
5525,4792,7,5,430
5526,2790,4,4,92
5527,137,3,5,650
5528,4358,3,5,650
5529,4168,8,2,192
5530,4089,1,1,112
5531,556,7,4,344
5532,1442,5,5,620
5533,997,9,2,212
5534,2147,1,3,336
5535,4031,4,1,23
5536,1826,3,3,390
5537,409,6,1,27
5538,3290,8,2,192
5539,1727,6,3,81
5540,1140,4,5,115
5541,2095,3,3,390
5542,75,1,2,224
5543,4998,1,4,448
5544,1608,6,3,81
5545,1438,2,3,246
5546,4018,5,3,372
5547,3909,2,1,82
5548,2950,2,5,410
5549,3106,5,5,620
5550,4383,1,2,224
5551,1239,2,3,246
5552,4965,2,5,410
5553,1450,3,4,520
5554,3236,3,1,130
5555,2669,1,5,560
5556,1655,4,5,115
5557,906,1,1,112
5558,3790,4,1,23
5559,1742,7,3,258
5560,1674,8,5,480
5561,4211,4,3,69
5562,2353,4,1,23
5563,4511,3,3,390
5564,64,9,5,530
5565,2648,5,4,496
5566,1724,1,3,336
5567,1015,4,1,23
5568,4369,8,1,96
5569,3020,3,4,520
5570,975,4,4,92
5571,1681,6,5,135
5572,4789,3,4,520
5573,2250,1,1,112
5574,412,7,1,86
5575,2205,4,4,92
5576,4039,9,2,212
5577,3464,5,2,248
5578,156,9,5,530
5579,2634,2,4,328
5580,2570,1,3,336
5581,2475,3,5,650
5582,1533,3,3,390
5583,2289,7,2,172
5584,3617,6,1,27
5585,1567,5,4,496
5586,223,1,2,224
5587,255,2,1,82
5588,1178,7,4,344
5589,3412,3,5,650
5590,2497,1,5,560
5591,4305,6,3,81
5592,741,1,5,560
5593,4832,1,1,112
5594,1975,7,3,258
5595,3809,1,2,224
5596,887,6,5,135
5597,1827,7,3,258
5598,339,6,1,27
5599,1210,5,2,248
5600,1008,2,3,246
5601,2264,1,5,560
5602,3135,2,3,246
5603,4189,6,5,135
5604,138,3,1,130
5605,4767,3,2,260
5606,390,4,5,115
5607,4220,6,1,27
5608,2134,9,4,424
5609,14,7,3,258
5610,3891,1,5,560
5611,773,5,3,372
5612,4841,7,4,344
5613,1920,1,3,336
5614,1912,6,2,54
5615,4052,1,3,336
5616,1221,1,2,224
5617,2276,9,3,318
5618,3392,4,3,69
5619,2455,2,2,164
5620,4297,3,2,260
5621,2042,8,4,384
5622,3335,2,2,164
5623,2671,4,1,23
5624,2488,8,3,288
5625,4451,3,4,520
5626,921,4,5,115
5627,684,3,1,130
5628,3025,2,2,164
5629,4783,9,2,212
5630,1906,5,2,248
5631,924,2,3,246
5632,4167,3,4,520
5633,3122,7,1,86
5634,4378,1,2,224
5635,703,1,3,336
5636,3727,9,2,212
5637,4388,2,3,246
5638,3720,4,4,92
5639,3539,5,5,620
5640,4941,5,2,248
5641,2237,1,3,336
5642,4971,3,2,260
5643,4680,6,2,54
5644,2316,4,4,92
5645,2870,3,3,390
5646,3414,6,5,135
5647,2507,2,5,410
5648,2419,6,1,27
5649,1214,7,3,258
5650,3883,9,4,424
5651,2126,5,1,124
5652,3169,6,2,54
5653,3488,7,3,258
5654,67,2,1,82
5655,2403,5,2,248
5656,2082,6,2,54
5657,3514,1,2,224
5658,1984,6,4,108
5659,2554,8,1,96
5660,4982,8,2,192
5661,2930,3,3,390
5662,579,9,4,424
5663,4545,9,4,424
5664,3416,9,2,212
5665,4190,8,1,96
5666,3019,2,3,246
5667,1240,7,4,344
5668,3639,1,3,336
5669,2032,5,3,372
5670,265,3,2,260
5671,1329,7,4,344
5672,1248,6,5,135
5673,4356,6,3,81
5674,10,6,3,81
5675,2587,8,2,192
5676,3413,9,1,106
5677,4865,7,2,172
5678,1028,1,5,560
5679,276,1,5,560
5680,3178,1,2,224
5681,431,1,3,336
5682,1083,4,1,23
5683,984,4,4,92
5684,4398,4,4,92
5685,317,4,3,69
5686,4899,4,3,69
5687,4812,5,4,496
5688,1620,4,4,92
5689,2141,7,3,258
5690,119,3,5,650
5691,2363,1,2,224
5692,3926,8,5,480
5693,3378,5,1,124
5694,256,3,3,390
5695,236,7,2,172
5696,3508,4,5,115
5697,2325,2,4,328
5698,2257,3,1,130
5699,4168,5,3,372
5700,2191,9,4,424
5701,3222,9,3,318
5702,3330,2,2,164
5703,2455,2,3,246
5704,1226,1,5,560
5705,2254,3,5,650
5706,1366,4,2,46
5707,86,1,2,224
5708,3749,2,2,164
5709,1476,3,2,260
5710,1731,2,3,246
5711,1552,9,1,106
5712,2836,7,1,86
5713,2090,6,1,27
5714,3149,9,4,424
5715,617,8,2,192
5716,842,2,4,328
5717,3266,7,2,172
5718,3037,7,3,258
5719,4278,6,4,108
5720,4912,1,5,560
5721,4061,2,4,328
5722,2208,8,4,384
5723,4864,9,1,106
5724,1913,1,5,560
5725,4663,3,4,520
5726,4319,9,5,530
5727,1612,8,2,192
5728,4403,7,1,86
5729,3864,7,2,172
5730,2452,2,1,82
5731,826,3,3,390
5732,2181,6,4,108
5733,2255,4,4,92
5734,2080,2,3,246
5735,3141,6,5,135
5736,2801,1,2,224
5737,4776,9,4,424
5738,4927,6,2,54
5739,1588,1,1,112
5740,997,7,2,172
5741,4472,7,2,172
5742,571,5,4,496
5743,2679,8,1,96
5744,248,4,4,92
5745,2634,5,3,372
5746,2812,7,3,258
5747,1267,9,5,530
5748,1795,2,3,246
5749,459,5,1,124
5750,1716,9,1,106
5751,4970,2,4,328
5752,800,9,3,318
5753,2268,4,5,115
5754,847,7,5,430
5755,3172,7,5,430
5756,4129,8,2,192
5757,2240,3,1,130
5758,1782,2,3,246
5759,1979,2,3,246
5760,4317,1,4,448
5761,4795,6,4,108
5762,1534,1,4,448
5763,3892,8,4,384
5764,587,4,5,115
5765,2626,5,3,372
5766,1078,5,1,124
5767,4968,8,5,480
5768,3927,5,1,124
5769,3310,2,1,82
5770,2367,5,4,496
5771,3816,6,5,135
5772,968,8,4,384
5773,1000,5,5,620
5774,2257,5,5,620
5775,2768,7,5,430
5776,4131,5,2,248
5777,4269,2,1,82
5778,2271,7,5,430
5779,2818,9,5,530
5780,4580,8,2,192
5781,3408,4,4,92
5782,4125,4,2,46
5783,1984,9,1,106
5784,2688,7,1,86
5785,647,9,2,212
5786,2046,4,4,92
5787,57,7,4,344
5788,2517,5,1,124
5789,1715,1,3,336
5790,4652,7,2,172
5791,389,1,3,336
5792,3467,5,4,496
5793,1050,1,2,224
5794,3880,1,1,112
5795,240,4,2,46
5796,4328,6,5,135
5797,2010,5,1,124
5798,1723,7,2,172
5799,2277,6,3,81
5800,2937,2,2,164
5801,3893,6,5,135
5802,1848,2,3,246
5803,1492,6,2,54
5804,1580,5,5,620
5805,557,3,1,130
5806,3257,1,3,336
5807,1450,9,3,318
5808,138,5,3,372
5809,4240,9,5,530
5810,689,6,2,54
5811,4097,4,1,23
5812,4087,3,5,650
5813,2564,7,1,86
5814,4571,2,3,246
5815,679,4,2,46
5816,4568,1,5,560
5817,2895,2,1,82
5818,4837,6,3,81
5819,3830,5,1,124
5820,3957,4,2,46
5821,131,1,4,448
5822,4317,3,5,650
5823,2368,2,2,164
5824,1884,2,4,328
5825,1238,3,5,650
5826,2012,8,3,288
5827,3484,3,5,650
5828,4867,1,5,560
5829,2720,6,5,135
5830,1202,1,2,224
5831,4887,8,4,384
5832,1234,4,3,69
5833,2371,4,2,46
5834,4377,7,5,430
5835,1982,1,2,224
5836,1077,1,5,560
5837,304,6,5,135
5838,1169,8,5,480
5839,882,7,4,344
5840,1542,5,1,124
5841,462,4,4,92
5842,4586,9,4,424
5843,3856,6,5,135
5844,4948,7,1,86
5845,962,5,5,620
5846,685,6,5,135
5847,1299,3,5,650
5848,3258,8,5,480
5849,1289,1,2,224
5850,4915,6,2,54
5851,192,8,1,96
5852,4033,3,5,650
5853,1106,8,3,288
5854,4043,6,4,108
5855,937,6,5,135
5856,2781,9,1,106
5857,2472,1,3,336
5858,4392,7,1,86
5859,4108,3,2,260
5860,2470,8,3,288
5861,1865,5,3,372
5862,614,5,4,496
5863,4148,8,4,384
5864,4944,5,2,248
5865,2305,7,2,172
5866,138,2,3,246
5867,1395,5,2,248
5868,3614,2,2,164
5869,4750,9,3,318
5870,540,3,1,130
5871,877,7,2,172
5872,2087,9,2,212
5873,2664,8,2,192
5874,2824,1,4,448
5875,266,6,2,54
5876,1886,6,4,108
5877,591,9,2,212
5878,3040,5,2,248
5879,3996,1,4,448
5880,788,9,4,424
5881,3987,7,4,344
5882,4696,6,4,108
5883,4321,3,2,260
5884,4559,5,3,372
5885,2689,7,1,86
5886,216,8,3,288
5887,2660,1,4,448
5888,50,4,5,115
5889,2037,9,3,318
5890,512,8,5,480
5891,2181,1,5,560
5892,563,4,4,92
5893,2706,4,3,69
5894,1651,8,4,384
5895,4271,5,5,620
5896,1672,5,2,248
5897,4898,9,1,106
5898,4028,7,3,258
5899,335,9,5,530
5900,1651,1,2,224
5901,104,1,4,448
5902,2405,6,2,54
5903,4538,5,4,496
5904,3629,6,4,108
5905,3769,3,4,520
5906,4262,1,3,336
5907,2951,2,3,246
5908,2871,1,2,224
5909,2609,1,3,336
5910,1852,8,2,192
5911,1285,2,4,328
5912,4904,7,3,258
5913,2028,1,1,112
5914,1403,3,1,130
5915,3531,1,4,448
5916,767,9,4,424
5917,1695,1,5,560
5918,3152,7,2,172
5919,1826,8,5,480
5920,2892,2,3,246
5921,570,2,2,164
5922,2305,7,2,172
5923,958,2,3,246
5924,2175,4,1,23
5925,1917,9,2,212
5926,4647,7,4,344
5927,3378,9,4,424
5928,2830,5,4,496
5929,4577,5,5,620
5930,3754,4,3,69
5931,394,6,1,27
5932,4799,4,1,23
5933,4020,5,4,496
5934,1742,9,1,106
5935,4651,4,3,69
5936,4504,7,4,344
5937,2828,5,5,620
5938,2574,9,2,212
5939,3158,1,1,112
5940,2949,2,4,328
5941,3837,3,3,390
5942,1726,8,3,288
5943,3512,3,4,520
5944,4317,7,3,258
5945,103,5,3,372
5946,1760,1,3,336
5947,2946,6,4,108
5948,952,8,1,96
5949,2482,1,1,112
5950,4857,4,4,92
5951,4655,3,5,650
5952,1392,6,1,27
5953,4523,3,5,650
5954,2729,2,4,328
5955,2027,2,3,246
5956,3146,8,5,480
5957,4963,1,2,224
5958,2220,4,1,23
5959,2357,6,4,108
5960,1072,3,1,130
5961,1550,1,5,560
5962,4251,9,3,318
5963,786,8,1,96
5964,2177,1,2,224
5965,4940,4,4,92
5966,3531,2,5,410
5967,4206,8,5,480
5968,1668,6,3,81
5969,3041,4,2,46
5970,3680,5,1,124
5971,2065,8,3,288
5972,2341,7,3,258
5973,2016,5,3,372
5974,3759,6,1,27
5975,1250,8,2,192
5976,819,9,3,318
5977,227,4,5,115
5978,1808,4,2,46
5979,4623,2,2,164
5980,912,2,3,246
5981,3307,4,5,115
5982,1708,1,5,560
5983,1581,9,5,530
5984,2701,3,2,260
5985,1931,3,5,650
5986,3035,7,1,86
5987,1185,7,4,344
5988,4716,2,1,82
5989,1201,7,4,344
5990,2153,2,3,246
5991,241,2,5,410
5992,1471,3,2,260
5993,3432,7,5,430
5994,917,1,3,336
5995,2474,9,3,318
5996,3403,5,2,248
5997,4107,8,3,288
5998,4549,2,1,82
5999,172,3,1,130
6000,161,9,4,424
6001,4587,9,5,530
6002,2231,6,3,81
6003,4959,8,5,480
6004,646,2,3,246
6005,174,7,3,258
6006,1186,8,4,384
